parent_station,stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,stop_id,stop_desc,stop_name,location_type,platform_code,zone_id
,40.601849,,4107,-75.494655,,,164,,17th at Gordon - LVHN ER Entrance,0,,
,40.565301,,4095,-75.518488,,,165,,Cedar Crest at Lehigh Valley Hospital,0,,
,40.630467,,4364,-75.371466,,,166,,Elizabeth at Mdison EB,0,,
,40.61394822,,5725,-75.35793833,,,161,,Wind Creek Casino,0,,
,40.599057,,4283,-75.472238,,,162,,8th at Jackson,0,,
,40.558685,,5935,-75.402283,,,163,,PSU LV,0,,
,40.869974,,8007,-75.815516,,,3257,,New Columbus Fire WB,0,,
,40.61913,,4945,-75.442327,,,3212,,Irving at Tilghman SB,0,,
,40.625544,,4677,-75.428097,,,2518,,Union at Sherman WB,0,,
,40.592141,,4884,-75.498176,,,2519,,Union at St Elmo WB,0,,
,40.625565,,4668,-75.406609,,,2514,,Union at Mt Airy WB,0,,
,40.592647,,4832,-75.495879,,,2515,,Union at Lafayette EB,0,,
,40.592699,,4883,-75.496141,,,2516,,Union at Lafayette WB,0,,
,40.625392,,4629,-75.428092,,,2517,,Union at Sherman EB,0,,
,40.625166,,4679,-75.432522,,,2510,,Plymouth WB,0,,
,40.681798,,5343,-75.221557,,,908,,Centre at Canal,0,,
,40.625342,,4678,-75.430399,,,2512,,Union at Quebec WB,0,,
,40.628015,,4670,-75.409858,,,2513,,Union at Raymond,0,,
,40.649448,,9500,-75.289959,,,2736,,St Luke's Anderson,0,,
,40.607912,,6350,-75.32417019,,,2737,,3025 Commerce Center,0,,
,40.59096,,6281,-75.453319,,,2733,,Front at Susquehanna SB,0,,
,40.613133,,6351,-75.349212,,,2738,,Spillman at Lynn EB,0,,
,40.565214,,6310,-75.516901,,,2739,,1251 Professional Park SB,0,,
,40.64106032,,1472,-75.35405687,,,1106,,Easton at Lincoln WB,0,,
,40.591605,,6192,-75.340043,,,1817,,Main at Roth SB,0,,
,40.574328,,6204,-75.340844,,,1810,,Main at Pine SB,0,,
,40.574253,,5650,-75.340712,,,1811,,Main at Pine NB,0,,
,40.863874,,6525,-75.266533,,,2795,,Pennsylvania at George EB,0,,
,40.749917,,5603,-75.235036,,,1608,,Uhler at Conroy,0,,
,40.594469,,7435,-75.389744,,,3229,,PA 378 at Mountain SB,0,,
,40.60571,,7448,-75.383874,,,3228,,Summit at Carlton SB,0,,
,40.690751,,1196,-75.220921,,,1977,,Northampton at 9th WB,0,,
,40.711061,,5355,-75.217735,,,1600,,Knox at Sullivan Trail NB,0,,
,40.691041,,1198,-75.214757,,,1975,,Northampton at 6th WB,0,,
,40.751325,,5601,-75.232264,,,1602,,Uhler at Kesslerville EB,0,,
,40.746181,,5604,-75.241541,,,1605,,Uhler at Ian,0,,
,40.594614,,7433,-75.389616,,,3220,,PA 378 at Mountain NB,0,,
,40.689538,,1186,-75.238928,,,1971,,Northampton at 19th WB,0,,
,40.689751,,1187,-75.236787,,,1970,,Northampton at 18th WB,0,,
,40.676536,,5510,-75.378712,,,802,,Brodhead at Schelden WB,0,,
,40.676777,,5419,-75.377728,,,801,,Brodhead at Schelden EB,0,,
,40.677777,,5512,-75.371746,,,805,,Brodhead at Township Line WB,0,,
,40.680681,,5519,-75.346894,,,804,,Brodhead at Tracy,0,,
,40.666433,,3078,-75.48846,,,2848,,Front at North NB,0,,
,40.664977,,3079,-75.488383,,,2849,,Front at Center NB,0,,
,40.66922809,,3076,-75.48899106,,,2846,,2nd at Schreiber NB,0,,
,40.66796942,,3077,-75.48853528,,,2847,,2nd at Hokendauqua NB,0,,
,40.657151,,3062,-75.491489,,,2844,,Lehigh at 4th EB,0,,
,40.67284833,,3074,-75.49128199,,,2845,,2nd at Coplay NB,0,,
,40.65789343,,3061,-75.48950656,,,2843,,Lehigh at 3rd EB,0,,
,40.829005,,8103,-75.889648,,,3320,,Bertsch at Sharpe EB,0,,
,40.831902,,8104,-75.88562,,,3321,,Panther Valley Mini Mall WB,0,,
,40.831695,,8105,-75.885837,,,3322,,Panther Valley Mini Mall EB,0,,
,40.827472,,8106,-75.868584,,,3323,,Pine at Hazard SB,0,,
,40.828041,,8107,-75.868628,,,3324,,Pine at Fell NB,0,,
,40.82621,,8108,-75.869819,,,3325,,White at Oak WB,0,,
,40.825637,,8109,-75.873138,,,3326,,White at Market WB,0,,
,40.825059,,8110,-75.876431,,,3327,,White at Poplar WB,0,,
,40.824004,,8111,-75.878731,,,3328,,Linden at Ludlow SB,0,,
,40.823659,,8112,-75.876793,,,3329,,Ludlow at Poplar EB,0,,
,40.75445123,,5942,-75.59850574,,,1775,,Main at Cherry EB,0,,
,40.753383,,5895,-75.60109,,,1774,,Main at Canal WB,0,,
,40.593053,,5664,-75.340029,,,1777,,Main at Kichline NB,0,,
,40.75483177,,5894,-75.59827106,,,1776,,Main at Cherry WB,0,,
,40.623166,,4119,-75.381818,,,1771,,Main at North NB,0,,
,40.75334485,,5943,-75.60088723,,,1773,,Main at Canal EB,0,,
,40.604222,,5666,-75.340867,,,1551,,Hellertown and Commerce NB,0,,
,40.561109,,4165,-75.477592,,,1158,,Emaus at 28th SB,0,,
,40.668228,,5415,-75.379329,,,1550,,Highland at Burgess EB,0,,
,40.561878,,4140,-75.476928,,,1155,,Emaus at 27th,0,,
,40.565677,,4163,-75.474787,,,1154,,Emaus at 26th SB,0,,
,40.560638,,4141,-75.477715,,,1157,,Emaus at 28th NB,0,,
,40.568994,,4205,-75.471771,,,1153,,Emaus at 12th SB,0,,
,40.568368,,4162,-75.472041,,,1152,,Emaus at 12th NB,0,,
,40.613913,,1338,-75.474994,,,501_merged_671172,,6th at Washington,0,,
,40.614956,,6377,-75.477628,,,2778_merged_671174,,7th at Greenleaf NB,0,,
,40.668021,,6932,-75.319643,,,2998,,Oakland at Brandeis NB,0,,
,40.667788,,6933,-75.319387,,,2999,,Oakland at Brandeis SB,0,,
,40.603129,,5667,-75.341244,,,1553,,Hellertown and Commerce SB,0,,
,40.600866,,5665,-75.340579,,,1552,,Hellertown at Crest,0,,
,40.599554,,6972,-75.498505,,,3038,,Chew at 19th EB,0,,
,40.600132,,6973,-75.496414,,,3039,,Chew at 18th EB,0,,
,40.57731,,1079,-75.528,,,55,,Hamilton at Birch WB,0,,
,40.590697,,6969,-75.512084,,,3035,,Ott at Honochick SB,0,,
,40.629111,,4757,-75.470026,,,57,,Fullerton at Pershing SB,0,,
,40.611536,,4721,-75.460641,,,56,,Gordon at Ridge EB,0,,
,40.591923,,4503,-75.438747,,,51,,Susquehanna at Gilmore WB,0,,
,40.596812,,6965,-75.508864,,,3031,,Chew at Muhlenberg WB,0,,
,40.607432,,4648,-75.349099,,,53,,Argus at Lynn,0,,
,40.712991,,6931,-75.280531,,,2997,,Corriere at Nazareth,0,,
,40.631239,,5146,-75.395052,,,537,,8th at Martin Tower NB,0,,
,40.591447,,6968,-75.512268,,,3034,,Ott at Honochick NB,0,,
,40.608529,,4396,-75.476757,,,534,,8th at Liberty,0,,
,40.592039,,4240,-75.469396,,,533,,8th at Lehigh,0,,
,40.587061,,4740,-75.467456,,,532,,8th at Juniata SB,0,,
,40.586618,,4691,-75.467292,,,531,,8th at Juniata NB,0,,
,40.575796,,6214,-75.542115,,,54,,Cedar Village Apartments,0,,
,40.597819,,6970,-75.504805,,,3036,,Chew at 22nd EB,0,,
,40.5930373939,,4282,-75.4696563497,,,539,,8th at Pittston NB,0,,
,40.593202,,4241,-75.469883,,,538,,8th at Pittston SB,0,,
,40.690894,,1197,-75.218058,,,1976,,Northampton at 7th WB,0,,
,40.621903,,1347,-75.481164,,,1729_merged_671201,,Jordan Parkway EB,0,,
,40.596312,,6964,-75.510274,,,3030,,Chew at Muhlenberg EB,0,,
,40.614909,,6929,-75.352234,,,2995,,1555 Spillman,0,,
,40.822939,,8315,-75.720691,,,3294,,St Lukes Emergicenter SB,0,,
,40.597434,,6930,-75.492733,,,2996,,17th at Linden - Bartholomew Building,0,,
,40.818085,,8316,-75.728365,,,3295,,Blakeslee Blvd WB,0,,
,40.610522,,4579,-75.378237,,,52,,4th at New WB,0,,
,40.832873,,8311,-75.726415,,,3290,,St Lukes Gnaden Hutten NB,0,,
,40.828443,,8313,-75.721414,,,3292,,9th at Alum SB,0,,
,40.676545,,4917,-75.313694,,,1399,,Green Pond and Campbell WB,0,,
,40.634325,,4753,-75.477983,,,1398,,Grape at Jordon EB,0,,
,40.587315,,4201,-75.459918,,,421,,4th at Chapel NB,0,,
,40.587601,,4699,-75.460061,,,420,,4th at Chapel SB,0,,
,40.661776,,4313,-75.479502,,,423,,4th at Cypress WB,0,,
,40.658977,,4267,-75.475719,,,422,,4th at Chapel EB,0,,
,40.611451,,4603,-75.357253,,,425,,4th at Edward WB,0,,
,40.661954,,4270,-75.479952,,,424,,4th at Cypress EB,0,,
,40.61189565,,5668,-75.34893973,,,427,,4th at Lynn EB,0,,
,40.611323,,4602,-75.357356,,,426,,4th at Edward EB,0,,
,40.601569,,4284,-75.473466,,,530,,8th at Hamilton,0,,
,40.685954,,6010,-75.612184,,,2183,,Rt 873 at Crestwood SB,0,,
,40.685766,,5960,-75.612229,,,2182,,Rt 873 at Crestwood NB,0,,
,40.683143,,6011,-75.613337,,,2181,,Rt 873 at Foxcroft SB,0,,
,40.722869,,5904,-75.617548,,,2180,,Rt 873 at Church SB - Washington Twp,0,,
,40.735007,,5903,-75.615605,,,2187,,Rt 873 at Friedens NB,0,,
,40.682307,,5961,-75.613249,,,2186,,Rt 873 at Foxcroft NB,0,,
,40.75158469,,5898,-75.61299379,,,2185,,Rt 873 at Dowell SB,0,,
,40.620477,,4865,-75.493467,,,228,,13th at Overlook SB,0,,
,40.612894,,4406,-75.504638,,,227,,19th at Pennsylvania NB,0,,
,40.603875,,4457,-75.49428,,,226,,Liberty at 16th EB,0,,
,40.629196,,4708,-75.469796,,,225,,Fullerton at Pershing NB,0,,
,40.611729,,4770,-75.460391,,,224,,Gordon at Ridge WB,0,,
,40.609174,,4649,-75.347606,,,222,,Argus at Lynfield,0,,
,40.60839,,4552,-75.467614,,,221,,4th at Chew SB,0,,
,40.627349,,4625,-75.415234,,,220,,Union at Pennsylvania EB,0,,
,40.67073549,,6035,-75.50580983,,,2213,,Ruch at Ash SB,0,,
,40.67092642,,6069,-75.50606277,,,2212,,Ruch at Ash NB,0,,
,40.698189,,5955,-75.60921,,,2211,,Rt 873 at Woodland NB,0,,
,40.677343,,6012,-75.614036,,,2210,,Rt 873 at William Penn SB,0,,
,40.66792883,,6038,-75.50410415,,,2217,,Ruch at Poplar,0,,
,40.66882717,,6036,-75.50463566,,,2215,,Ruch at Oak SB,0,,
,40.66897355,,6070,-75.50488422,,,2214,,Ruch at Oak NB,0,,
,40.57339759,,5931,-75.45170988,,,2219,,4th at Mountain SB,0,,
,40.66983583,,6037,-75.50524539,,,2218,,Ruch at Walnut,0,,
,40.643411,,4297,-75.490529,,,2584_merged_671178,,Mickley at Royal,0,,
,40.623957,,4638,-75.444033,,,151,,Irving EB,0,,
,40.62958711,,6226,-75.42678034,,,150,,Pennsylvania at Tacoma,0,,
,40.601622,,1302,-75.485273,,,2439,,Turner at 13th,0,,
,40.621883,,1115,-75.425746,,,152,,Hanover at Tacoma EB,0,,
,40.686277,,5351,-75.234985,,,155,,Washington at 17th,0,,
,40.673663,,5263,-75.219997,,,157,,Line at Centre WB,0,,
,40.598136,,1311,-75.497929,,,2433,,Turner at 19th,0,,
,40.577509,,4438,-75.455076,,,158,,Emaus at 4th SB,0,,
,40.599297,,1313,-75.493691,,,2431,,Turner at 17th,0,,
,40.599868,,1299,-75.491574,,,2430,,Turner at 16th,0,,
,40.604435,,1307,-75.475088,,,2437,,Turner at 8th,0,,
,40.606014,,1308,-75.469304,,,2436,,Turner at 5th,0,,
,40.596662,,1309,-75.503267,,,2435,,Turner at 22nd,0,,
,40.597726,,1310,-75.499409,,,2434,,Turner at 20th,0,,
,40.624965,,4631,-75.432812,,,2509,,Plymouth EB,0,,
,40.627098,,4623,-75.409783,,,2508,,Union at Paul,0,,
,40.625107,,4655,-75.38368,,,2507,,Union at Monocacy EB,0,,
,40.625415,,4621,-75.406776,,,2506,,Union at Mt Airy EB,0,,
,40.624841,,4680,-75.435877,,,2504,,Union at Maxwell WB,0,,
,40.624721,,4632,-75.43539,,,2503,,Union at Maxwell EB,0,,
,40.625225,,4654,-75.383853,,,2502,,Union at Monocacy WB,0,,
,40.625058,,4606,-75.382041,,,2501,,Union at Main,0,,
,40.62257635,,4640,-75.45103336,,,2500,,Ballpark WB,0,,
,40.680187,,6276,-75.205641,,,2727,,Charles at Kleinhans NB,0,,
,40.681735,,6275,-75.208335,,,2726,,Nesquehoning at Folk,0,,
,40.677603,,6272,-75.261723,,,2723,,William Penn Plaza EB,0,,
,40.669108,,6271,-75.257752,,,2722,,Freemansburg at Berks WB,0,,
,40.671747,,6270,-75.323943,,,2721,,NCC Penn Hall,0,,
,40.780582,,6278,-75.278343,,,2729,,Sullivan at Belfast NB,0,,
,40.780635,,6277,-75.278533,,,2728,,Sullivan at Belfast SB,0,,
,40.615129,,1345,-75.477921,,,511_merged_671166,,7th at Greenleaf SB,0,,
,40.623916,,4653,-75.382019,,,1807,,Main at North SB,0,,
,40.575432,,6203,-75.340654,,,1803,,Main at Magnolia,0,,
,40.586588,,5659,-75.341326,,,1801,,Main at Linden,0,,
,40.578024,,5653,-75.340651,,,1809,,Main at Penn NB,0,,
,40.577611,,6201,-75.340781,,,1808,,Main at Penn SB,0,,
,40.865091,,8009,-75.809061,,,3258,,Senior Center  EB,0,,
,40.865273,,8010,-75.80891,,,3259,,Senior Center  WB,0,,
,40.689406,,1203,-75.238971,,,1948,,Northampton at 19th EB,0,,
,40.688916,,1217,-75.245124,,,1949,,Northampton at 22nd EB,0,,
,40.690247,,1209,-75.228537,,,1942,,Northampton at 13th EB,0,,
,40.690162,,1208,-75.230227,,,1943,,Northampton at 14th EB,0,,
,40.690434,,1211,-75.224544,,,1940,,Northampton at 11th EB,0,,
,40.690345,,1210,-75.226421,,,1941,,Northampton at 12th EB,0,,
,40.865986,,8004,-75.812686,,,3254,,Mermon at Rhume SB,0,,
,40.689597,,1204,-75.236859,,,1947,,Northampton at 18th EB,0,,
,40.690065,,1207,-75.232211,,,1944,,Northampton at 15th EB,0,,
,40.689872,,1206,-75.234196,,,1945,,Northampton at 16th EB,0,,
,40.704268,,4937,-75.207949,,,815,,Cattell at Burke SB,0,,
,40.675748,,5690,-75.260163,,,817,,Greenwood at Grove SB,0,,
,40.580154,,3005,-75.455876,,,2859,,4th at Dixon,0,,
,40.579928,,3004,-75.455566,,,2858,,4th at Cooper,0,,
,40.66091983,,3081,-75.48797939,,,2851,,Front at South NB,0,,
,40.66213128,,3080,-75.48815079,,,2850,,Front at Iron NB,0,,
,40.659886,,3137,-75.420877,,,2853,,Schoenersville at Grove SB,0,,
,40.660256,,3134,-75.420906,,,2852,,Schoenersville at Grove NB,0,,
,40.650783,,3140,-75.49560986,,,2854,,7th at Eberhart NB,0,,
,40.657321,,3003,-75.279279,,,2857,,Freemansburg at Ohio EB,0,,
,40.609909,,4397,-75.477386,,,2856,,8th at Allen,0,,
,40.611053,,1113,-75.448499,,,1490,,Hanover at Linden SB,0,,
,40.618395,,1098,-75.434621,,,1491,,Hanover at Maxwell EB,0,,
,40.618545,,1105,-75.434863,,,1492,,Hanover at Maxwell WB,0,,
,40.62802,,4800,-75.44217,,,3204,,Airport at Congress NB,0,,
,40.619545,,1100,-75.431227,,,1494,,Hanover at Plymouth EB,0,,
,40.619619,,1104,-75.431453,,,1495,,Hanover at Plymouth WB,0,,
,40.620403,,1103,-75.429787,,,1496,,Hanover at Quebec WB,0,,
,40.621333,,1101,-75.427588,,,1497,,Hanover at Sherman EB,0,,
,40.621587,,1102,-75.427241,,,1498,,Hanover at Sherman WB,0,,
,40.62194,,1118,-75.425718,,,1499,,Hanover at Tacoma WB,0,,
,40.836066,,8121,-75.865917,,,3338,,Lansford Townhouses WB,0,,
,40.635573,,4702,-75.474034,,,1395,,Grape at 6th WB,0,,
,40.619816,,4820,-75.488271,,,1994,,Overlook at Forest EB,0,,
,40.668546,,5114,-75.348457,,,1700,,Linden at Oakland,0,,
,40.667617,,5098,-75.349233,,,1701,,Linden at Santee Mill,0,,
,40.593881,,5879,-75.513591,,,1702,,Ott at Parkway SB,0,,
,40.582352,,1379,-75.477672,,,1625,,Lehigh at 12th SB - Allentown,0,,
,40.673911,,5265,-75.21718,,,1708,,Line at Coal WB,0,,
,40.673786,,5329,-75.217477,,,1709,,Line at Coal EB,0,,
,40.620106,,4819,-75.489751,,,1996,,Overlook at Marathon,0,,
,40.635743,,4751,-75.473166,,,1392,,Grape at 5th,0,,
,40.636232,,4752,-75.471102,,,1390,,Grape at 3rd,0,,
,40.63282218,,1465,-75.36770208,,,1128,,Easton at Woodlawn WB,0,,
,40.632809,,1412,-75.367553,,,1129,,Easton at Woodlawn EB,0,,
,40.665041,,1484,-75.317068,,,1120,,Easton at Oakland EB,0,,
,40.651154,,1426,-75.337149,,,1121,,Easton at 3050 Shopping Center NB,0,,
,40.664552,,1436,-75.318624,,,1124,,Easton at Redwood EB,0,,
,40.64180063,,1473,-75.35229391,,,1125,,Easton at Renwick WB,0,,
,40.653321,,1429,-75.335273,,,1126,,Easton at Willow Park NB,0,,
,40.653424,,1481,-75.335381,,,1127,,Easton at Willlow Park SB,0,,
,40.554938,,3751,-75.421109,,,2989,,3500 Corporate Parkway NB,0,,
,40.55350352,,3750,-75.42270928,,,2988,,3701 Corporate Parkway NB,0,,
,40.676414,,6963,-75.220643,,,3029,,Centre at Milton NB,0,,
,40.554884,,6961,-75.58372,,,3027,,Hamilton at Mill Creek WB,0,,
,40.554578,,6960,-75.584011,,,3026,,Hamilton at Mill Creek EB,0,,
,40.554599,,6959,-75.580331,,,3025,,Mill Creek Plaza WB - Trexlertown,0,,
,40.554481,,6958,-75.580115,,,3024,,Mill Creek Plaza EB - Trexlertown,0,,
,40.687495,,6957,-75.253048,,,3023,,Nazareth at Sales,0,,
,40.742564,,6956,-75.320444,,,3022,,Convent at Center SB,0,,
,40.663585,,3253,-75.604361,,,2985,,Rt 309 at Elberta NB,0,,
,40.643775,,6954,-75.407331,,,3020,,LVHN Muhlenberg Westgate Entrance EB,0,,
,40.630139,,5151,-75.395225,,,524,,8th at Martin Tower SB,0,,
,40.633588,,5150,-75.395412,,,526,,8th at Eaton NB,0,,
,40.623033,,5142,-75.395058,,,520,,8th at Broad SB,0,,
,40.605851,,4394,-75.475484,,,521,,8th at Chew,0,,
,40.589467,,4689,-75.467958,,,522,,8th at Cumberland NB,0,,
,40.589719,,4738,-75.468221,,,523,,8th at Cumberland SB,0,,
,40.607237,,4395,-75.476128,,,528,,8th at Gordon,0,,
,40.635444,,5408,-75.374972,,,1011,,Center at Washington NB,0,,
,40.672051,,4968,-75.252131,,,1234,,Freemansburg at Dunkle WB,0,,
,40.664601,,4959,-75.266159,,,1235,,Freemansburg at Eichlin WB,0,,
,40.647871,,5049,-75.308158,,,1236,,Freemansburg at Farmersville EB,0,,
,40.647886,,5050,-75.308448,,,1237,,Freemansburg at Farmersville WB,0,,
,40.681889,,5310,-75.240176,,,1230,,Freemansburg at Center,0,,
,40.671945,,5300,-75.252042,,,1233,,Freemansburg at Dunkle EB,0,,
,40.669901,,4965,-75.256347,,,1238,,Freemansburg at Grandview WB,0,,
,40.672701,,4969,-75.250855,,,1239,,Freemansburg at Hobson WB,0,,
,40.616861,,4244,-75.471653,,,438,,4th at Greenleaf,0,,
,40.662753,,4314,-75.480907,,,439,,4th at Grove NB,0,,
,40.722574,,4551,-75.225109,,,436,,Sullivan Trail at Meco NB,0,,
,40.610576,,4587,-75.371743,,,434,,4th at Filmore EB,0,,
,40.60942,,4491,-75.467937,,,435,,4th at Gordon NB,0,,
,40.610688,,4588,-75.372138,,,433,,4th at Filmore WB,0,,
,40.626175,,4626,-75.420199,,,2481,,Gateway EB,0,,
,40.609559,,4905,-75.479491,,,555,,9th at Allen,0,,
,40.680012,,6625,-75.247134,,,3162,,25th at Birch NB,0,,
,40.637966,,4871,-75.490775,,,69_merged_671171,,Whitehall Square North,0,,
,40.681701,,6626,-75.247879,,,3163,,25th at William Penn NB,0,,
,40.590666,,4887,-75.503515,,,2464,,Union at 23rd WB,0,,
,40.677956,,6624,-75.246692,,,3161,,25th at Lennox NB,0,,
,40.652182,,4785,-75.429296,,,991,,City Line at Airport,0,,
,40.686592,,4925,-75.243032,,,230,,21st at Lehigh SB,0,,
,40.725944,,5545,-75.269839,,,232,,2320 Newlins Mill,0,,
,40.600107,,4775,-75.479956,,,233,,11th at Hamilton,0,,
,40.665053,,3212,-75.387104,,,2944,,Stoke Park at Wegmans NB,0,,
,40.593856,,5851,-75.608353,,,2228,,6681 Snowdrift SB,0,,
,40.592402,,5852,-75.609145,,,2229,,Snowdrift at Grant SB,0,,
,40.638684,,5210,-75.398246,,,2226,,Schoenersville at Illicks Mill SB,0,,
,40.652121,,5227,-75.412871,,,2227,,Schoenersville at Industrial NB,0,,
,40.652414,,5181,-75.413502,,,2224,,Schoenersville at Industrial SB,0,,
,40.652419,,4784,-75.426367,,,992,,City Line at Avenue C,0,,
,40.638322,,5164,-75.397429,,,2223,,Schoenersville at Illicks Mill NB,0,,
,40.654548,,5180,-75.415136,,,2221,,Schoenersville at Valley Center NB,0,,
,40.610906,,1325,-75.538633,,,1,,Winchester at Pond,0,,
,40.621016,,6225,-75.439634,,,146,,Jerome at Washington - Dieruff HS,0,,
,40.559269,,1361,-75.487496,,,147,,Lehigh at 31st NB,0,,
,40.601942,,6213,-75.472516,,,145,,Hamilton at Hall,0,,
,40.599236,,6222,-75.493425,,,142,,17th at Turner NB,0,,
,40.582552,,4776,-75.519586,,,143,,Cedar Point East Hamilton Exit,0,,
,40.689092,,6001,-75.507802,,,140,,Main at 2nd EB - Cementon,0,,
,40.574952,,4157,-75.460811,,,141,,Emaus at Church SB,0,,
,40.625152,,4657,-75.389744,,,2468,,Union at 4th EB,0,,
,40.598067,,4133,-75.493053,,,148,,17th at Linden SB,0,,
,40.558986,,1369,-75.487897,,,149,,Lehigh at 31st SB,0,,
,40.644139,,4725,-75.446381,,,2088,,Postal at Hangar WB,0,,
,40.645274,,4788,-75.438899,,,2089,,Postal at Marcon EB,0,,
,40.613117,,1326,-75.538537,,,2081,,1575 Pond Road,0,,
,40.642861,,6065,-75.448823,,,2086,,901 Postal WB,0,,
,40.644039,,4790,-75.446261,,,2087,,Postal at Hangar EB,0,,
,40.614229,,1327,-75.538708,,,2084,,Pond at Walbert,0,,
,40.642772,,6066,-75.448717,,,2085,,901 Postal EB,0,,
,40.616394,,4475,-75.523205,,,2538,,Walbert at 26th EB,0,,
,40.616381,,4434,-75.524878,,,2539,,Walbert at 27th WB,0,,
,40.641277,,3133,-75.401316,,,3343,,Schoenersville at Jacksonville EB,0,,
,40.616891,,4431,-75.518471,,,2533,,Walbert at 24th WB,0,,
,40.616958,,4471,-75.5113,,,2530,,Walbert at 21st EB,0,,
,40.617111,,4411,-75.513801,,,2531,,Walbert at 22nd,0,,
,40.616574,,4474,-75.520922,,,2536,,Walbert at 25th EB,0,,
,40.61654,,4433,-75.522757,,,2537,,Walbert at 26th WB,0,,
,40.616758,,4473,-75.518724,,,2534,,Walbert at 24th EB,0,,
,40.616698,,4432,-75.520881,,,2535,,Walbert at 25th WB,0,,
,40.557441,,8000,-75.619026,,,2712,,650 Boulder,0,,
,40.567355,,6259,-75.527058,,,2710,,LVHN Cedar Crest West Lot,0,,
,40.566505,,9000,-75.520324,,,2711,,LVHN Cedar Crest 1250 Building,0,,
,40.613273,,6263,-75.368542,,,2716,,2nd at Founders Way WB,0,,
,40.612261,,6264,-75.366736,,,2717,,3rd at Hayes EB,0,,
,40.613195,,6262,-75.368131,,,2715,,2nd at Founders Way EB,0,,
,40.612537,,6265,-75.366291,,,2718,,3rd at Hayes WB,0,,
,40.737949,,6460,-75.262637,,,3093,,Trolley Line at Chrin Commerce Center NB,0,,
,40.617127,,3016,-75.478873,,,3344,,7th at Sumner Bridge SB,0,,
,40.673499,,4320,-75.483039,,,1832,,Main at Washington WB,0,,
,40.673344,,4276,-75.483634,,,1833,,Main at Washington EB,0,,
,40.572307,,5649,-75.341336,,,1831,,Main at Walnut NB,0,,
,40.579541,,5654,-75.340778,,,1834,,Main at Water,0,,
,40.589622,,5661,-75.340296,,,1838,,Main at Wilson,0,,
,40.635357,,6024,-75.585125,,,2154,,Rt 309 at Kernsville SB,0,,
,40.654716,,5969,-75.599895,,,2155,,Rt 309 at Levans NB,0,,
,40.654171,,6018,-75.599999,,,2156,,Rt 309 at Levans SB,0,,
,40.628238,,6025,-75.58243,,,2157,,Rt 309 at Lime Kiln SB,0,,
,40.650281,,5970,-75.597803,,,2150,,Rt 309 at Golden NB,0,,
,40.650221,,6019,-75.597957,,,2151,,Rt 309 at Golden SB,0,,
,40.620188,,5977,-75.580582,,,2152,,Rt 309 at Huckleberry NB,0,,
,40.634817,,5975,-75.584567,,,2153,,Rt 309 at Kernsville NB,0,,
,40.531795,,1388,-75.499275,,,933,,Chestnut at 7th EB - Emmaus,0,,
,40.533386,,1400,-75.495888,,,932,,Chestnut at 6th WB - Emmaus,0,,
,40.533134,,1387,-75.496195,,,931,,Chestnut at 6th EB - Emmaus,0,,
,40.53439,,1399,-75.493588,,,930,,Chestnut at 5th WB - Emmaus,0,,
,40.656825,,6017,-75.601031,,,2158,,Rt 309 at Pennsylvania SB,0,,
,40.668188,,6015,-75.60699,,,2159,,Rt 309 at Sand Spring NB,0,,
,40.599377,,1269,-75.521895,,,2408,,Tilghman at 29th WB,0,,
,40.598782,,1270,-75.524012,,,2409,,Tilghman at 30th WB,0,,
,40.618783,,5209,-75.378205,,,989_merged_671188,,Church at New,0,,
,40.734794,,5458,-75.265493,,,3091,,McFadden at Carson NB,0,,
,40.687886,,4014,-75.248587,,,1955,,Northampton at Ferry EB,0,,
,40.686447,,4015,-75.256326,,,1957,,Northampton at Communty WB,0,,
,40.685974,,4012,-75.258871,,,1956,,Northampton at Kathryn WB,0,,
,40.690581,,1213,-75.221317,,,1953,,Northampton at 9th EB,0,,
,40.690735,,1214,-75.218391,,,1952,,Northampton at 7th EB,0,,
,40.612555,,7462,-75.473501,,,3249,,Tilghman at Law EB,0,,
,40.626148,,7461,-75.414046,,,3248,,Pennsylvania at Badger EB,0,,
,40.641529,,6363,-75.490177,,,3242,,MacArthur at Schadt NB,0,,
,40.612855,,4857,-75.479,,,3241,,Washington at 8th EB,0,,
,40.635747,,4824,-75.49174,,,3240,,Whitehall Square NB,0,,
,40.626254,,7460,-75.413952,,,3247,,Pennsylvania at Badger WB,0,,
,40.630724,,6366,-75.485391,,,3244,,MacArthur at Alta SB,0,,
,40.685512,,5381,-75.229844,,,828,,Butler at 14th EB,0,,
,40.760183,,5384,-75.269318,,,825,,Rt 191 at Ariel NB,0,,
,40.760525,,5385,-75.269726,,,824,,Rt 191 at Ariel SB,0,,
,40.644586,,6034,-75.489017,,,130_merged_671216,,Whitehall Central,0,,
,40.666197,,5693,-75.310606,,,820,,Easton at Farmersville EB,0,,
,40.620651,,4866,-75.491909,,,1993,,Overlook at Corinth WB,0,,
,40.615272,,1110,-75.445295,,,1482,,Hanover at Graham WB,0,,
,40.615491,,1093,-75.444744,,,1481,,Hanover at Graham EB,0,,
,40.618128,,1097,-75.437322,,,1487,,Hanover at Kiowa EB,0,,
,40.617606,,1107,-75.439861,,,1486,,Hanover at Jasper WB,0,,
,40.617471,,1096,-75.439748,,,1485,,Hanover at Jasper EB,0,,
